-1.000000000000000021e-03,1.607620000000000073e+04
-5.000000000000000104e-03,2.442900000000000091e+03
-1.000000000000000021e-02,1.678000000000000000e+03
-1.499999999999999944e-02,1.346299999999999955e+03
-2.000000000000000042e-02,1.039700000000000045e+03
-2.500000000000000139e-02,6.803999999999999773e+02
-2.999999999999999889e-02,3.478000000000000114e+02
-3.500000000000000333e-02,2.432000000000000171e+02
-4.000000000000000083e-02,1.075999999999999943e+02
-4.499999999999999833e-02,4.480000000000000426e+01
-5.000000000000000278e-02,3.189999999999999858e+01
-5.500000000000000028e-02,1.460000000000000142e+01
-5.999999999999999778e-02,8.199999999999999289e+00
-6.500000000000000222e-02,4.900000000000000355e+00
-7.000000000000000666e-02,4.299999999999999822e+00
-7.499999999999999722e-02,1.699999999999999956e+00
-8.000000000000000167e-02,1.400000000000000133e+00
-8.500000000000000611e-02,1.000000000000000000e+00
-8.999999999999999667e-02,1.000000000000000000e+00
-9.500000000000000111e-02,2.000000000000000111e-01
-1.000000000000000056e-01,4.000000000000000222e-01
