-5.999999999999999778e-02,9.789500000000000455e+02
-6.736842105263157743e-02,8.249166666666666288e+02
-7.473684210526315708e-02,7.186166666666666742e+02
-8.210526315789473673e-02,6.123999999999999773e+02
-8.947368421052631637e-02,4.302500000000000000e+02
-9.684210526315789602e-02,3.690000000000000000e+02
-1.042105263157894757e-01,1.939333333333333371e+02
-1.115789473684210553e-01,1.102333333333333343e+02
-1.189473684210526350e-01,8.146666666666666856e+01
-1.263157894736842146e-01,5.478333333333333144e+01
-1.336842105263157943e-01,3.763333333333333286e+01
-1.410526315789473739e-01,1.801666666666666572e+01
-1.484210526315789536e-01,1.686666666666666714e+01
-1.557894736842105332e-01,1.284999999999999964e+01
-1.631578947368421129e-01,8.283333333333333215e+00
-1.705263157894736925e-01,5.483333333333333393e+00
-1.778947368421052722e-01,3.733333333333333393e+00
-1.852631578947368518e-01,2.383333333333333304e+00
-1.926315789473684315e-01,2.083333333333333481e+00
-2.000000000000000111e-01,1.416666666666666741e+00
