-5.999999999999999778e-02,7.580000000000000000e+02
-6.736842105263157743e-02,6.995166666666666515e+02
-7.473684210526315708e-02,6.340000000000000000e+02
-8.210526315789473673e-02,5.635666666666667197e+02
-8.947368421052631637e-02,4.063833333333333258e+02
-9.684210526315789602e-02,3.043833333333333258e+02
-1.042105263157894757e-01,1.929000000000000057e+02
-1.115789473684210553e-01,9.679999999999999716e+01
-1.189473684210526350e-01,5.395000000000000284e+01
-1.263157894736842146e-01,3.251666666666666572e+01
-1.336842105263157943e-01,2.246666666666666501e+01
-1.410526315789473739e-01,1.936666666666666714e+01
-1.484210526315789536e-01,1.568333333333333357e+01
-1.557894736842105332e-01,1.205000000000000071e+01
-1.631578947368421129e-01,9.650000000000000355e+00
-1.705263157894736925e-01,6.250000000000000000e+00
-1.778947368421052722e-01,4.650000000000000355e+00
-1.852631578947368518e-01,3.583333333333333481e+00
-1.926315789473684315e-01,2.649999999999999911e+00
-2.000000000000000111e-01,1.933333333333333348e+00
