-5.999999999999999778e-02,7.584999999999999432e+01
-6.736842105263157743e-02,2.786666666666666714e+01
-7.473684210526315708e-02,7.849999999999999645e+00
-8.210526315789473673e-02,4.299999999999999822e+00
-8.947368421052631637e-02,3.183333333333333126e+00
-9.684210526315789602e-02,2.083333333333333481e+00
-1.042105263157894757e-01,2.100000000000000089e+00
-1.115789473684210553e-01,1.666666666666666741e+00
-1.189473684210526350e-01,1.266666666666666607e+00
-1.263157894736842146e-01,1.199999999999999956e+00
-1.336842105263157943e-01,7.666666666666667185e-01
-1.410526315789473739e-01,5.666666666666666519e-01
-1.484210526315789536e-01,5.000000000000000000e-01
-1.557894736842105332e-01,3.833333333333333592e-01
-1.631578947368421129e-01,3.499999999999999778e-01
-1.705263157894736925e-01,3.166666666666666519e-01
-1.778947368421052722e-01,1.333333333333333315e-01
-1.852631578947368518e-01,1.499999999999999944e-01
-1.926315789473684315e-01,1.499999999999999944e-01
-2.000000000000000111e-01,6.666666666666666574e-02
