-2.000000000000000111e-01,8.000000000000000000e+00
-1.944827586206896719e-01,1.300000000000000000e+01
-1.889655172413793327e-01,1.240000000000000036e+01
-1.834482758620689657e-01,1.839999999999999858e+01
-1.779310344827586265e-01,1.739999999999999858e+01
-1.724137931034482873e-01,1.919999999999999929e+01
-1.668965517241379481e-01,2.340000000000000213e+01
-1.613793103448276089e-01,2.180000000000000071e+01
-1.558620689655172420e-01,3.300000000000000000e+01
-1.503448275862069028e-01,3.779999999999999716e+01
-1.448275862068965636e-01,4.620000000000000284e+01
-1.393103448275861966e-01,5.060000000000000142e+01
-1.337931034482758852e-01,4.680000000000000426e+01
-1.282758620689655182e-01,5.800000000000000000e+01
-1.227586206896551790e-01,7.240000000000000568e+01
-1.172413793103448260e-01,7.300000000000000000e+01
-1.117241379310344868e-01,9.220000000000000284e+01
-1.062068965517241476e-01,1.077999999999999972e+02
-1.006896551724137945e-01,1.205999999999999943e+02
-9.517241379310345528e-02,1.347999999999999829e+02
-8.965517241379310220e-02,1.628000000000000114e+02
-8.413793103448276300e-02,1.820000000000000000e+02
-7.862068965517240993e-02,2.082000000000000171e+02
-7.310344827586207073e-02,2.820000000000000000e+02
-6.758620689655173153e-02,3.782000000000000455e+02
-6.206896551724139233e-02,5.632000000000000455e+02
-5.655172413793102537e-02,7.871999999999999318e+02
-5.103448275862068617e-02,1.107200000000000045e+03
-4.551724137931034697e-02,1.435799999999999955e+03
-4.000000000000000083e-02,1.782800000000000182e+03
