3.900000000000000000e+01,2.060666666666666629e+02
3.650000000000000000e+01,1.602222222222222285e+02
3.400000000000000000e+01,1.375111111111111200e+02
3.150000000000000000e+01,1.118888888888888857e+02
2.900000000000000000e+01,8.482222222222222285e+01
2.650000000000000000e+01,6.531111111111111711e+01
2.400000000000000000e+01,4.886666666666666714e+01
2.150000000000000000e+01,3.784444444444444144e+01
1.900000000000000000e+01,2.151111111111111285e+01
1.650000000000000000e+01,1.591111111111111143e+01
1.400000000000000000e+01,1.159999999999999964e+01
1.150000000000000000e+01,7.977777777777777857e+00
9.000000000000000000e+00,5.777777777777777679e+00
6.500000000000000000e+00,3.000000000000000000e+00
4.000000000000000000e+00,1.977777777777777857e+00
