-1.000000000000000021e-02,7.419739999999999418e+04
-2.800000000000000058e-02,8.833999999999999773e+02
-4.599999999999999922e-02,2.486999999999999886e+02
-6.400000000000000133e-02,1.315999999999999943e+02
-8.200000000000000344e-02,9.820000000000000284e+01
-1.000000000000000056e-01,7.670000000000000284e+01
