3.900000000000000000e+01,2.210000000000000000e+02
3.650000000000000000e+01,1.770000000000000000e+02
3.400000000000000000e+01,1.430000000000000000e+02
3.150000000000000000e+01,1.000000000000000000e+02
2.900000000000000000e+01,8.100000000000000000e+01
2.650000000000000000e+01,5.900000000000000000e+01
2.400000000000000000e+01,4.800000000000000000e+01
2.150000000000000000e+01,3.400000000000000000e+01
1.900000000000000000e+01,1.600000000000000000e+01
1.650000000000000000e+01,1.500000000000000000e+01
1.400000000000000000e+01,7.000000000000000000e+00
1.150000000000000000e+01,4.000000000000000000e+00
9.000000000000000000e+00,5.000000000000000000e+00
6.500000000000000000e+00,2.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00
