-2.000000000000000042e-02,2.696666666666666501e+01
-2.522727272727272665e-02,7.875000000000000000e+01
-3.045454545454545636e-02,7.331666666666666288e+01
-3.568181818181818260e-02,6.513333333333333997e+01
-4.090909090909090884e-02,5.479999999999999716e+01
-4.613636363636363508e-02,4.418333333333333002e+01
-5.136363636363636131e-02,3.150000000000000000e+01
-5.659090909090909449e-02,1.819999999999999929e+01
-6.181818181818181379e-02,1.043333333333333357e+01
-6.704545454545454697e-02,4.883333333333333748e+00
-7.227272727272726627e-02,2.066666666666666874e+00
-7.749999999999999944e-02,9.000000000000000222e-01
-8.272727272727273262e-02,3.833333333333333592e-01
-8.795454545454545192e-02,2.500000000000000000e-01
-9.318181818181818510e-02,2.500000000000000000e-01
-9.840909090909090440e-02,2.999999999999999889e-01
-1.036363636363636376e-01,1.333333333333333315e-01
-1.088636363636363708e-01,1.000000000000000056e-01
-1.140909090909090901e-01,1.333333333333333315e-01
-1.193181818181818232e-01,6.666666666666666574e-02
-1.245454545454545425e-01,1.333333333333333315e-01
-1.297727272727272618e-01,6.666666666666666574e-02
-1.349999999999999811e-01,3.333333333333333287e-02
-1.402272727272727282e-01,1.166666666666666685e-01
-1.454545454545454475e-01,6.666666666666666574e-02
-1.506818181818181668e-01,1.000000000000000056e-01
-1.559090909090908861e-01,0.000000000000000000e+00
-1.611363636363636331e-01,5.000000000000000278e-02
-1.663636363636363524e-01,1.666666666666666644e-02
-1.715909090909090717e-01,3.333333333333333287e-02
-1.768181818181817910e-01,3.333333333333333287e-02
-1.820454545454545381e-01,3.333333333333333287e-02
-1.872727272727272574e-01,0.000000000000000000e+00
-1.924999999999999767e-01,3.333333333333333287e-02
-1.977272727272727237e-01,3.333333333333333287e-02
-2.029545454545454430e-01,3.333333333333333287e-02
-2.081818181818181623e-01,0.000000000000000000e+00
-2.134090909090908816e-01,0.000000000000000000e+00
-2.186363636363636287e-01,0.000000000000000000e+00
-2.238636363636363480e-01,0.000000000000000000e+00
-2.290909090909090673e-01,0.000000000000000000e+00
-2.343181818181818143e-01,0.000000000000000000e+00
-2.395454545454545336e-01,3.333333333333333287e-02
-2.447727272727272529e-01,0.000000000000000000e+00
-2.500000000000000000e-01,0.000000000000000000e+00
