-5.000000000000000104e-03,2.754800000000000182e+03
-1.000000000000000021e-02,2.559099999999999909e+03
-1.499999999999999944e-02,2.478600000000000364e+03
-2.000000000000000042e-02,2.346000000000000000e+03
-2.500000000000000139e-02,2.216899999999999636e+03
-3.000000000000000236e-02,2.032900000000000091e+03
-3.499999999999999639e-02,1.807900000000000091e+03
-4.000000000000000083e-02,1.561200000000000045e+03
-4.499999999999999833e-02,1.282400000000000091e+03
-4.999999999999999584e-02,9.839999999999998863e+02
-5.500000000000000028e-02,6.972999999999999545e+02
-5.999999999999999778e-02,4.983999999999999773e+02
-6.500000000000000222e-02,3.386999999999999886e+02
-7.000000000000000666e-02,2.691999999999999886e+02
-7.500000000000001110e-02,2.204000000000000057e+02
-8.000000000000000167e-02,1.889000000000000057e+02
-8.500000000000000611e-02,1.662999999999999829e+02
-9.000000000000001055e-02,1.459000000000000057e+02
-9.500000000000000111e-02,1.300999999999999943e+02
-1.000000000000000056e-01,1.174000000000000057e+02
