-4.989895197340785127e-02,6.626199999999999818e+03
-6.025414872892122936e-02,6.519699999999999818e+03
-7.275829041423072241e-02,6.358600000000000364e+03
-8.785733324053411619e-02,6.173799999999999272e+03
-1.060897797377125945e-01,5.691600000000000364e+03
-1.281058842747085924e-01,4.733699999999999818e+03
-1.546908441734773099e-01,2.927300000000000182e+03
-1.867928035201681103e-01,1.516400000000000091e+03
-2.20e-01,1.054099999999999909e+03
-2.899999999999999800e-01,5.655000000000000000e+02
-3.719999999999999973e-01,2.650000000000000000e+02
-4.540000000000000147e-01,1.110000000000000000e+02
-5.360000000000000320e-01,4.939999999999999858e+01
-6.179999999999999938e-01,1.569999999999999929e+01
-6.999999999999999556e-01,5.200000000000000178e+00
