5.000000000000000000e+01,3.500000000000000000e+01
4.555555555555555713e+01,2.200000000000000000e+01
4.111111111111111427e+01,2.900000000000000000e+01
3.666666666666666430e+01,2.400000000000000000e+01
3.222222222222222143e+01,2.800000000000000000e+01
2.777777777777777857e+01,1.600000000000000000e+01
2.333333333333333215e+01,1.300000000000000000e+01
1.888888888888888573e+01,1.000000000000000000e+01
1.444444444444444287e+01,5.000000000000000000e+00
1.000000000000000000e+01,2.000000000000000000e+00
