5.000000000000000000e+01,5.480000000000000000e+02,-1.600000000000000000e+02
4.555555555555555713e+01,4.460000000000000000e+02,-7.700000000000000000e+01
4.111111111111111427e+01,3.830000000000000000e+02,-5.600000000000000000e+01
3.666666666666666430e+01,3.280000000000000000e+02,-1.800000000000000000e+01
3.222222222222222143e+01,3.310000000000000000e+02,-5.200000000000000000e+01
2.777777777777777857e+01,2.650000000000000000e+02,-6.100000000000000000e+01
2.333333333333333215e+01,2.260000000000000000e+02,-1.000000000000000000e+00
1.888888888888888573e+01,1.620000000000000000e+02,5.300000000000000000e+01
1.444444444444444287e+01,1.620000000000000000e+02,2.400000000000000000e+01
1.000000000000000000e+01,8.900000000000000000e+01,-6.000000000000000000e+00
