5.000000000000000000e+01,5.480000000000000000e+02,-1.450000000000000000e+02
4.555555555555555713e+01,4.400000000000000000e+02,-7.600000000000000000e+01
4.111111111111111427e+01,4.160000000000000000e+02,-5.600000000000000000e+01
3.666666666666666430e+01,3.540000000000000000e+02,8.000000000000000000e+00
3.222222222222222143e+01,2.900000000000000000e+02,1.100000000000000000e+01
2.777777777777777857e+01,2.470000000000000000e+02,-1.400000000000000000e+01
2.333333333333333215e+01,2.210000000000000000e+02,-1.000000000000000000e+00
1.888888888888888573e+01,1.880000000000000000e+02,4.900000000000000000e+01
1.444444444444444287e+01,1.580000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+01,9.800000000000000000e+01,-1.600000000000000000e+01
