-1.000000000000000056e-01,2.600000000000000089e+00
-9.409090909090910004e-02,3.399999999999999911e+00
-8.818181818181819454e-02,4.900000000000000355e+00
-8.227272727272727515e-02,8.100000000000001421e+00
-7.636363636363636964e-02,1.650000000000000000e+01
-7.045454545454546413e-02,1.700000000000000000e+01
-6.454545454545454475e-02,4.379999999999999716e+01
-5.863636363636363924e-02,4.610000000000000142e+01
-5.272727272727273373e-02,9.089999999999999147e+01
-4.681818181818182822e-02,1.973000000000000114e+02
-4.090909090909091578e-02,4.918000000000000114e+02
-3.500000000000000333e-02,1.014800000000000068e+03
