-1.000000000000000021e-02,3.988000000000000000e+03
-1.066666666666666631e-02,3.253000000000000000e+03
-1.133333333333333415e-02,3.091000000000000000e+03
-1.200000000000000025e-02,2.932000000000000000e+03
-1.266666666666666635e-02,2.785000000000000000e+03
-1.333333333333333245e-02,2.628000000000000000e+03
-1.400000000000000029e-02,2.609000000000000000e+03
-1.466666666666666639e-02,2.453333333333333030e+03
-1.533333333333333250e-02,2.239000000000000000e+03
-1.600000000000000033e-02,2.057000000000000000e+03
